headword,word,line_number,filename,context,is_elided,is_final,text_type
sengle,sengle,The Merchant's Tale 1667,data/riverside_cats/MerT_riv.cat,Wel ofte rather than a sengle man,False,False,RIVERSIDE
long,longe,The Merchant's Tale 1696,data/riverside_cats/MerT_riv.cat,I trowe it were to longe yow to tarie,False,False,RIVERSIDE
tender,tendre,The Merchant's Tale 1738,data/riverside_cats/MerT_riv.cat,Whan tendre youthe hath wedded stoupyng age,False,False,RIVERSIDE
fals,false,The Merchant's Tale 1785,data/riverside_cats/MerT_riv.cat,O servant traytour false hoomly hewe,False,False,RIVERSIDE
fresh,fresshe,The Merchant's Tale 1882,data/riverside_cats/MerT_riv.cat,Unto his faire fresshe lady May,False,False,RIVERSIDE
secre,secree,The Merchant's Tale 1937,data/riverside_cats/MerT_riv.cat,In secree wise his purs and eek his bille,False,False,RIVERSIDE
fair,faire,The Merchant's Tale 1955,data/riverside_cats/MerT_riv.cat,Who studieth now but faire fresshe May,False,False,RIVERSIDE
ofte,ofte,The Merchant's Tale 2038,data/riverside_cats/MerT_riv.cat,Ful ofte tyme he Pluto and his queene,False,False,RIVERSIDE
olde,olde,The Merchant's Tale 2149,data/riverside_cats/MerT_riv.cat,Swiche olde lewed wordes used he,False,False,RIVERSIDE
treu,trewe,The Merchant's Tale 2164,data/riverside_cats/MerT_riv.cat,Than thee offende trewe deere wyf,False,False,RIVERSIDE
dere,deere,The Merchant's Tale 2164,data/riverside_cats/MerT_riv.cat,Than thee offende trewe deere wyf,False,False,RIVERSIDE
wilde,wylde,The Merchant's Tale 2252,data/riverside_cats/MerT_riv.cat,A wylde fyr and corrupt pestilence,False,False,RIVERSIDE
blind,blynde,The Merchant's Tale 2259,data/riverside_cats/MerT_riv.cat,Unto this olde blynde worthy knyght,False,False,RIVERSIDE
treu,trewe,The Merchant's Tale 2281,data/riverside_cats/MerT_riv.cat,Wommen ful trewe ful goode and vertuous,False,False,RIVERSIDE
treu,trewe,The Merchant's Tale 2285,data/riverside_cats/MerT_riv.cat,Of many a verray trewe wyf also,False,False,RIVERSIDE
rude,rude,The Merchant's Tale 2351,data/riverside_cats/MerT_riv.cat,I kan nat glose I am a rude man,False,False,RIVERSIDE
store,stoore,The Merchant's Tale 2367,data/riverside_cats/MerT_riv.cat,O stronge lady stoore what dostow,False,False,RIVERSIDE
god,goode,The Merchant's Tale 2387,data/riverside_cats/MerT_riv.cat,Ye maze maze goode sire quod she,False,False,RIVERSIDE
riche,riche,The Miller's Tale 3188,data/riverside_cats/MilT_riv.cat,A riche gnof that gestes heeld to bord,False,False,RIVERSIDE
povre,poure,The Miller's Tale 3190,data/riverside_cats/MilT_riv.cat,With hym ther was dwellynge a poure scoler,False,False,RIVERSIDE
derne,deerne,The Miller's Tale 3200,data/riverside_cats/MilT_riv.cat,Of deerne love he koude and of solas,False,False,RIVERSIDE
mek,meke,The Miller's Tale 3202,data/riverside_cats/MilT_riv.cat,And lyk a mayden meke for to see,False,False,RIVERSIDE
derne,deerne,The Miller's Tale 3278,data/riverside_cats/MilT_riv.cat,For deerne love of thee lemman I spille,False,False,RIVERSIDE
dere,deere,The Miller's Tale 3361,data/riverside_cats/MilT_riv.cat,Now deere lady if thy wille be,False,False,RIVERSIDE
large,large,The Miller's Tale 3497,data/riverside_cats/MilT_riv.cat,And broghte of myghty ale a large quart,False,False,RIVERSIDE
ouen,owene,The Miller's Tale 3588,data/riverside_cats/MilT_riv.cat,For it is Goddes owene heeste deere,False,False,RIVERSIDE
dere,deere,The Miller's Tale 3610,data/riverside_cats/MilT_riv.cat,Go deere spouse and help to save oure lyf,False,False,RIVERSIDE
treu,trewe,The Miller's Tale 3715,data/riverside_cats/MilT_riv.cat,That trewe love was evere so yvel biset,False,False,RIVERSIDE
swete,sweete,The Miller's Tale 3726,data/riverside_cats/MilT_riv.cat,Lemman thy grace and sweete bryd thyn oore,False,False,RIVERSIDE
softe,softe,The Miller's Tale 3760,data/riverside_cats/MilT_riv.cat,A softe paas he wente over the strete,False,False,RIVERSIDE
swete,sweete,The Miller's Tale 3767,data/riverside_cats/MilT_riv.cat,What Absolon for Cristes sweete tree,False,False,RIVERSIDE
treu,trewe,The Miller's Tale 3781,data/riverside_cats/MilT_riv.cat,Thou sholdest have as I am trewe smyth,False,False,RIVERSIDE
swete,sweete,The Miller's Tale 3805,data/riverside_cats/MilT_riv.cat,Spek sweete bryd I noot nat where thou art,False,False,RIVERSIDE
ouen,owene,The Monk's Tale 2008,data/riverside_cats/MkT_riv.cat,With Goddes owene fynger wroght was he,False,False,RIVERSIDE
secre,secree,The Monk's Tale 2093,data/riverside_cats/MkT_riv.cat,Of swich thyng as they wolde han secree fayn,False,False,RIVERSIDE
blithe,blithe,The Monk's Tale 2192,data/riverside_cats/MkT_riv.cat,Upon a tyme and bad hem blithe bee,False,False,RIVERSIDE
wilde,wilde,The Monk's Tale 2257,data/riverside_cats/MkT_riv.cat,And many a wilde hertes blood she shedde,False,False,RIVERSIDE
wilde,wilde,The Monk's Tale 2263,data/riverside_cats/MkT_riv.cat,She dorste wilde beestes dennes seke,False,False,RIVERSIDE
large,large,The Monk's Tale 2299,data/riverside_cats/MkT_riv.cat,And wys therwith and large with mesure,False,False,RIVERSIDE
povre,povre,The Nun's Priest's Tale 2821,data/riverside_cats/NPT_riv.cat,A povre wydwe somdeel stape in age,False,False,RIVERSIDE
narwe,narwe,The Nun's Priest's Tale 2822,data/riverside_cats/NPT_riv.cat,Was whilom dwellyng in a narwe cotage,False,False,RIVERSIDE
simple,symple,The Nun's Priest's Tale 2826,data/riverside_cats/NPT_riv.cat,In pacience ladde a ful symple lyf,False,False,RIVERSIDE
deinte,deyntee,The Nun's Priest's Tale 2835,data/riverside_cats/NPT_riv.cat,No deyntee morsel passed thurgh hir throte,False,False,RIVERSIDE
drie,drye,The Nun's Priest's Tale 2848,data/riverside_cats/NPT_riv.cat,With stikkes and a drye dych withoute,False,False,RIVERSIDE
fair,faire,The Nun's Priest's Tale 2870,data/riverside_cats/NPT_riv.cat,Was cleped faire damoysele Pertelote,False,False,RIVERSIDE
red,rede,The Nun's Priest's Tale 2928,data/riverside_cats/NPT_riv.cat,Of youre rede colera pardee,False,False,RIVERSIDE
dere,deere,The Nun's Priest's Tale 3006,data/riverside_cats/NPT_riv.cat,Now help me deere brother or I dye,False,False,RIVERSIDE
long,longe,The Nun's Priest's Tale 3149,data/riverside_cats/NPT_riv.cat,But thilke tale is al to longe to telle,False,False,RIVERSIDE
large,large,The Nun's Priest's Tale 3159,data/riverside_cats/NPT_riv.cat,Of o thyng God hath sent me large grace,False,False,RIVERSIDE
softe,softe,The Nun's Priest's Tale 3167,data/riverside_cats/NPT_riv.cat,For whan I feele anyght your softe syde,False,False,RIVERSIDE
fals,false,The Nun's Priest's Tale 3228,data/riverside_cats/NPT_riv.cat,False dissymulour o Greek Synon,False,False,RIVERSIDE
simple,symple,The Nun's Priest's Tale 3245,data/riverside_cats/NPT_riv.cat,Nedely clepe I symple necessitee,False,False,RIVERSIDE
fre,free,The Nun's Priest's Tale 3246,data/riverside_cats/NPT_riv.cat,Or elles if free choys be graunted me,False,False,RIVERSIDE
dere,deere,The Nun's Priest's Tale 3347,data/riverside_cats/NPT_riv.cat,O Gaufred deere maister soverayn,False,False,RIVERSIDE
yong,yonge,The Pardoner's Tale 464,data/riverside_cats/PardT_riv.cat,Of yonge folk that haunteden folye,False,False,RIVERSIDE
deinte,deyntee,The Pardoner's Tale 520,data/riverside_cats/PardT_riv.cat,To gete a glotoun deyntee mete and drynke,False,False,RIVERSIDE
heigh,heighe,The Pardoner's Tale 640,data/riverside_cats/PardT_riv.cat,Of heighe Goddes heestes honurable,False,False,RIVERSIDE
prive,privee,The Pardoner's Tale 675,data/riverside_cats/PardT_riv.cat,Ther cam a privee theef men clepeth Deeth,False,False,RIVERSIDE
povre,povre,The Pardoner's Tale 713,data/riverside_cats/PardT_riv.cat,An oold man and a povre with hem mette,False,False,RIVERSIDE
long,longe,The Pardoner's Tale 726,data/riverside_cats/PardT_riv.cat,As longe tyme as it is Goddes wille,False,False,RIVERSIDE
lef,leeve,The Pardoner's Tale 731,data/riverside_cats/PardT_riv.cat,And seye Leeve mooder leet me in,False,False,RIVERSIDE
long,longe,The Pardoner's Tale 735,data/riverside_cats/PardT_riv.cat,That in my chambre longe tyme hath be,False,False,RIVERSIDE
yong,yonge,The Pardoner's Tale 759,data/riverside_cats/PardT_riv.cat,To sleen us yonge folk thou false theef,False,False,RIVERSIDE
fals,false,The Pardoner's Tale 759,data/riverside_cats/PardT_riv.cat,To sleen us yonge folk thou false theef,False,False,RIVERSIDE
ouen,owene,The Pardoner's Tale 790,data/riverside_cats/PardT_riv.cat,And for oure owene tresor doon us honge,False,False,RIVERSIDE
ouen,owene,The Pardoner's Tale 834,data/riverside_cats/PardT_riv.cat,And pleye at dees right at oure owene wille,False,False,RIVERSIDE
clene,clene,The Pardoner's Tale 873,data/riverside_cats/PardT_riv.cat,The thridde he kepte clene for his drynke,False,False,RIVERSIDE
grene,grene,Parliament of Fowls 184,data/riverside_cats/PF_riv.cat,Upon a ryver in a grene mede,False,False,RIVERSIDE
neue,newe,Parliament of Fowls 250,data/riverside_cats/PF_riv.cat,Of newe flaume and wel espyed I thenne,False,False,RIVERSIDE
prive,prive,Parliament of Fowls 260,data/riverside_cats/PF_riv.cat,And in a prive corner in disport,False,False,RIVERSIDE
secre,secre,Parliament of Fowls 395,data/riverside_cats/PF_riv.cat,The wyse and worthi secre trewe as stel,False,False,RIVERSIDE
red,rede,Parliament of Fowls 442,data/riverside_cats/PF_riv.cat,Ryght as the freshe rede rose newe,False,False,RIVERSIDE
long,longe,Parliament of Fowls 661,data/riverside_cats/PF_riv.cat,A yer is nat so longe to endure,False,False,RIVERSIDE
ofte,ofte,The Physician's Tale 62,data/riverside_cats/PhyT_riv.cat,She hath ful ofte tyme syk hire feyned,False,False,RIVERSIDE
olde,olde,The Physician's Tale 72,data/riverside_cats/PhyT_riv.cat,And ye maistresses in youre olde lyf,False,False,RIVERSIDE
secre,secree,The Physician's Tale 143,data/riverside_cats/PhyT_riv.cat,In secree wise and made hym to ensure,False,False,RIVERSIDE
povre,povre,The Physician's Tale 179,data/riverside_cats/PhyT_riv.cat,Sheweth youre povre servant Claudius,False,False,RIVERSIDE
dere,deere,The Physician's Tale 231,data/riverside_cats/PhyT_riv.cat,O mercy deere fader quod this mayde,False,False,RIVERSIDE
god,goode,The Physician's Tale 235,data/riverside_cats/PhyT_riv.cat,And seyde Goode fader shal I dye,False,False,RIVERSIDE
dere,deere,The Physician's Tale 237,data/riverside_cats/PhyT_riv.cat,No certes deere doghter myn quod he,False,False,RIVERSIDE
prive,pryvee,The Physician's Tale 281,data/riverside_cats/PhyT_riv.cat,Of wikked lyf though it so pryvee be,False,False,RIVERSIDE
tender,tendre,The Prioress' Tale 524,data/riverside_cats/PrT_riv.cat,For he so yong and tendre was of age,False,False,RIVERSIDE
prive,privee,The Prioress' Tale 568,data/riverside_cats/PrT_riv.cat,That in an aleye hadde a privee place,False,False,RIVERSIDE
noble,noble,The Reeve's Tale 3942,data/riverside_cats/RvT_riv.cat,A wyf he hadde ycomen of noble kyn,False,False,RIVERSIDE
propre,propre,The Reeve's Tale 3972,data/riverside_cats/RvT_riv.cat,In cradel it lay and was a propre page,False,False,RIVERSIDE
straunge,straunge,The Reeve's Tale 3980,data/riverside_cats/RvT_riv.cat,And straunge he made it of hir mariage,False,False,RIVERSIDE
yong,yonge,The Reeve's Tale 4002,data/riverside_cats/RvT_riv.cat,Thanne were ther yonge povre scolers two,False,False,RIVERSIDE
pale,pale,The Reeve's Tale 4150,data/riverside_cats/RvT_riv.cat,Ful pale he was for dronken and nat reed,False,False,RIVERSIDE
wilde,wilde,The Reeve's Tale 4172,data/riverside_cats/RvT_riv.cat,A wilde fyr upon thair bodyes falle,False,False,RIVERSIDE
swete,sweete,The Reeve's Tale 4236,data/riverside_cats/RvT_riv.cat,And seyde Fare weel Malyne sweete wight,False,False,RIVERSIDE
dere,deere,The Reeve's Tale 4240,data/riverside_cats/RvT_riv.cat,Now deere lemman quod she go far weel,False,False,RIVERSIDE
god,goode,The Reeve's Tale 4247,data/riverside_cats/RvT_riv.cat,And goode lemman God thee save and kepe,False,False,RIVERSIDE
noble,noble,The Reeve's Tale 4263,data/riverside_cats/RvT_riv.cat,For Cristes saule and heer a noble game,False,False,RIVERSIDE
fals,false,The Reeve's Tale 4268,data/riverside_cats/RvT_riv.cat,Ye false harlot quod the millere hast,False,False,RIVERSIDE
fals,false,The Reeve's Tale 4269,data/riverside_cats/RvT_riv.cat,A false traitour False clerk quod he,False,False,RIVERSIDE
lite,lite,The Reeve's Tale 4283,data/riverside_cats/RvT_riv.cat,For she was falle aslepe a lite wight,False,False,RIVERSIDE
riche,riche,The Shipman's Tale 2,data/riverside_cats/ShipT_riv.cat,That riche was for which men helde hym wys,False,False,RIVERSIDE
fre,free,The Shipman's Tale 43,data/riverside_cats/ShipT_riv.cat,Free was daun John and manly of dispence,False,False,RIVERSIDE
dere,deere,The Shipman's Tale 69,data/riverside_cats/ShipT_riv.cat,Oure deere cosyn ful of curteisye,False,False,RIVERSIDE
riche,riche,The Shipman's Tale 84,data/riverside_cats/ShipT_riv.cat,Ful riche was his tresor and his hord,False,False,RIVERSIDE
maide,mayde,The Shipman's Tale 95,data/riverside_cats/ShipT_riv.cat,A mayde child cam in hire compaignye,False,False,RIVERSIDE
dere,deere,The Shipman's Tale 106,data/riverside_cats/ShipT_riv.cat,But deere nece why be ye so pale,False,False,RIVERSIDE
god,goode,The Shipman's Tale 107,data/riverside_cats/ShipT_riv.cat,I trowe certes that oure goode man,False,False,RIVERSIDE
long,longe,The Shipman's Tale 216,data/riverside_cats/ShipT_riv.cat,How longe tyme wol ye rekene and caste,False,False,RIVERSIDE
straunge,strange,The Shipman's Tale 263,data/riverside_cats/ShipT_riv.cat,Bitwix us two nedeth no strange fare,False,False,RIVERSIDE
bel,beele,The Shipman's Tale 409,data/riverside_cats/ShipT_riv.cat,For cosynage and eek for beele cheere,False,False,RIVERSIDE
noble,noble,The Second Nun's Tale 121,data/riverside_cats/SNT_riv.cat,Was comen of Romayns and of noble kynde,False,False,RIVERSIDE
clene,clene,The Second Nun's Tale 159,data/riverside_cats/SNT_riv.cat,And if that ye in clene love me gye,False,False,RIVERSIDE
sote,soote,The Second Nun's Tale 229,data/riverside_cats/SNT_riv.cat,Ne lese hir soote savour trusteth me,False,False,RIVERSIDE
lef,leeve,The Second Nun's Tale 257,data/riverside_cats/SNT_riv.cat,So shaltow seen hem leeve brother deere,False,False,RIVERSIDE
fair,faire,The Second Nun's Tale 293,data/riverside_cats/SNT_riv.cat,Seyde this blisful faire mayde deere,False,False,RIVERSIDE
clene,clene,The Second Nun's Tale 300,data/riverside_cats/SNT_riv.cat,And make thee clene so that thou mowe biholde,False,False,RIVERSIDE
dere,deere,The Second Nun's Tale 321,data/riverside_cats/SNT_riv.cat,This lyf to lese myn owene deere brother,False,False,RIVERSIDE
humble,humble,The Second Nun's Tale 397,data/riverside_cats/SNT_riv.cat,With humble herte and sad devocioun,False,False,RIVERSIDE
fair,faire,The Second Nun's Tale 461,data/riverside_cats/SNT_riv.cat,At which the hooly blisful faire mayde,False,False,RIVERSIDE
noble,noble,The Second Nun's Tale 552,data/riverside_cats/SNT_riv.cat,In which into this day in noble wyse,False,False,RIVERSIDE
hot,hoote,The Squire's Tale 51,data/riverside_cats/SqT_riv.cat,In Aries the colerik hoote signe,False,False,RIVERSIDE
deinte,deynte,The Squire's Tale 70,data/riverside_cats/SqT_riv.cat,Ther is som mete that is ful deynte holde,False,False,RIVERSIDE
fremed,fremde,The Squire's Tale 429,data/riverside_cats/SqT_riv.cat,Of fremde land and everemoore as she stood,False,False,RIVERSIDE
long,longe,The Squire's Tale 444,data/riverside_cats/SqT_riv.cat,A longe whil to wayten hire she stood,False,False,RIVERSIDE
humble,humble,The Squire's Tale 507,data/riverside_cats/SqT_riv.cat,It was so wrapped under humble cheere,False,False,RIVERSIDE
treu,trewe,The Squire's Tale 537,data/riverside_cats/SqT_riv.cat,A trewe wight and a theef thenken nat oon,False,False,RIVERSIDE
muche,muche,The Squire's Tale 586,data/riverside_cats/SqT_riv.cat,That he had felt as muche harm as I,False,False,RIVERSIDE
propre,propre,The Squire's Tale 610,data/riverside_cats/SqT_riv.cat,Men loven of propre kynde newefangelnesse,False,False,RIVERSIDE
propre,propre,The Squire's Tale 619,data/riverside_cats/SqT_riv.cat,And loven novelries of propre kynde,False,False,RIVERSIDE
lef,leeve,The Summoner's Tale 1751,data/riverside_cats/SumT_riv.cat,A dagon of youre blanket leeve dame,False,False,RIVERSIDE
dere,deere,The Summoner's Tale 1752,data/riverside_cats/SumT_riv.cat,Oure suster deere lo Heere I write youre name,False,False,RIVERSIDE
gret,grete,The Summoner's Tale 1813,data/riverside_cats/SumT_riv.cat,But of youre grete goodnesse by youre leve,False,False,RIVERSIDE
softe,softe,The Summoner's Tale 1840,data/riverside_cats/SumT_riv.cat,And of youre softe breed nat but a shyvere,False,False,RIVERSIDE
sobre,sobre,The Summoner's Tale 1902,data/riverside_cats/SumT_riv.cat,But they be sobre that for the peple preye,False,False,RIVERSIDE
humble,humble,The Summoner's Tale 1936,data/riverside_cats/SumT_riv.cat,But we that humble been and chaast and poore,False,False,RIVERSIDE
chaste,chaste,The Summoner's Tale 1940,data/riverside_cats/SumT_riv.cat,Of charitable and chaste bisy freres,False,False,RIVERSIDE
ouen,owene,The Summoner's Tale 1977,data/riverside_cats/SumT_riv.cat,And for to buylden Cristes owene chirche,False,False,RIVERSIDE
muche,muche,The Summoner's Tale 2011,data/riverside_cats/SumT_riv.cat,I koude of ire seye so muche sorwe,False,False,RIVERSIDE
povre,povre,The Summoner's Tale 2076,data/riverside_cats/SumT_riv.cat,But if it be unto a povre man,False,False,RIVERSIDE
povre,povre,The Summoner's Tale 2077,data/riverside_cats/SumT_riv.cat,To a povre man men sholde his vices telle,False,False,RIVERSIDE
lef,leeve,The Summoner's Tale 2089,data/riverside_cats/SumT_riv.cat,Now Thomas leeve brother lef thyn ire,False,False,RIVERSIDE
wilde,wilde,The Summoner's Tale 2160,data/riverside_cats/SumT_riv.cat,He looked as it were a wilde boor,False,False,RIVERSIDE
proud,proude,The Summoner's Tale 2227,data/riverside_cats/SumT_riv.cat,O nyce proude cherl I shrewe his face,False,False,RIVERSIDE
hard,harde,The Summoner's Tale 2228,data/riverside_cats/SumT_riv.cat,Lo sires quod the lord with harde grace,False,False,RIVERSIDE
noble,noble,The Summoner's Tale 2265,data/riverside_cats/SumT_riv.cat,Youre noble confessour there God hym save,False,False,RIVERSIDE
neue,newe,The Summoner's Tale 2293,data/riverside_cats/SumT_riv.cat,And Jankyn hath ywonne a newe gowne,False,False,RIVERSIDE
ouen,owne,Troilus and Criseyde; Book I 51,data/riverside_cats/TC1_riv.cat,As though I were hire owne brother dere,False,False,RIVERSIDE
humble,humble,Troilus and Criseyde; Book I 124,data/riverside_cats/TC1_riv.cat,And she hym thonked with ful humble chere,False,False,RIVERSIDE
neue,newe,Troilus and Criseyde; Book I 157,data/riverside_cats/TC1_riv.cat,With newe grene of lusty Veer the pryme,False,False,RIVERSIDE
sote,swote,Troilus and Criseyde; Book I 158,data/riverside_cats/TC1_riv.cat,And swote smellen floures white and rede,False,False,RIVERSIDE
blind,blynde,Troilus and Criseyde; Book I 202,data/riverside_cats/TC1_riv.cat,O veray fooles nyce and blynde be ye,False,False,RIVERSIDE
proud,proude,Troilus and Criseyde; Book I 225,data/riverside_cats/TC1_riv.cat,So ferde it by this fierse and proude knyght,False,False,RIVERSIDE
wise,wise,Troilus and Criseyde; Book I 233,data/riverside_cats/TC1_riv.cat,Ye wise proude and worthi folkes alle,False,False,RIVERSIDE
bitter,bittre,Troilus and Criseyde; Book I 385,data/riverside_cats/TC1_riv.cat,Yelt bittre fruyt though swete seed be sowe,False,False,RIVERSIDE
swete,swete,Troilus and Criseyde; Book I 385,data/riverside_cats/TC1_riv.cat,Yelt bittre fruyt though swete seed be sowe,False,False,RIVERSIDE
humble,humble,Troilus and Criseyde; Book I 433,data/riverside_cats/TC1_riv.cat,Into hire hond and with ful humble chere,False,False,RIVERSIDE
dere,dere,Troilus and Criseyde; Book I 535,data/riverside_cats/TC1_riv.cat,O mercy dere herte and help me from,False,False,RIVERSIDE
long,longe,Troilus and Criseyde; Book I 718,data/riverside_cats/TC1_riv.cat,As I best kan gon sithen longe while,False,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book I 810,data/riverside_cats/TC1_riv.cat,What many a man hath love ful deere ybought,False,False,RIVERSIDE
blaunk,blaunche,Troilus and Criseyde; Book I 916,data/riverside_cats/TC1_riv.cat,And som thow seydest hadde a blaunche fevere,False,False,RIVERSIDE
ofte,ofte,Troilus and Criseyde; Book I 920,data/riverside_cats/TC1_riv.cat,And som han feyned ofte tyme and told,False,False,RIVERSIDE
fre,fre,Troilus and Criseyde; Book I 958,data/riverside_cats/TC1_riv.cat,Be lusty fre persevere in thy servyse,False,False,RIVERSIDE
wise,wyse,Troilus and Criseyde; Book I 976,data/riverside_cats/TC1_riv.cat,For this have I herd seyd of wyse lered,False,False,RIVERSIDE
sobre,sobre,Troilus and Criseyde; Book I 1013,data/riverside_cats/TC1_riv.cat,With sobre chere although his herte pleyde,False,False,RIVERSIDE
ded,dede,Troilus and Criseyde; Book I 1083,data/riverside_cats/TC1_riv.cat,Dede were his japes and his cruelte,False,False,RIVERSIDE
ded,dede,Troilus and Criseyde; Book II 52,data/riverside_cats/TC2_riv.cat,Ben quike agayn that wynter dede made,False,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book II 122,data/riverside_cats/TC2_riv.cat,Now uncle deere quod she telle it us,False,False,RIVERSIDE
fremed,fremde,Troilus and Criseyde; Book II 248,data/riverside_cats/TC2_riv.cat,Lat be to me youre fremde manere speche,False,False,RIVERSIDE
lef,leve,Troilus and Criseyde; Book II 251,data/riverside_cats/TC2_riv.cat,And seyde Gladly leve nece dere,False,False,RIVERSIDE
wise,wise,Troilus and Criseyde; Book II 317,data/riverside_cats/TC2_riv.cat,The goode wise worthi fresshe and free,False,False,RIVERSIDE
long,longe,Troilus and Criseyde; Book II 507,data/riverside_cats/TC2_riv.cat,This other day naught gon ful longe while,False,False,RIVERSIDE
juste,juste,Troilus and Criseyde; Book II 527,data/riverside_cats/TC2_riv.cat,Ledest the fyn by juste purveiaunce,False,False,RIVERSIDE
dere,dere,Troilus and Criseyde; Book II 591,data/riverside_cats/TC2_riv.cat,O mercy dere nece anon quod he,False,False,RIVERSIDE
noble,noble,Troilus and Criseyde; Book II 647,data/riverside_cats/TC2_riv.cat,That to byholde it was a noble game,False,False,RIVERSIDE
long,longe,Troilus and Criseyde; Book II 722,data/riverside_cats/TC2_riv.cat,And ek I knowe of longe tyme agon,False,False,RIVERSIDE
juste,juste,Troilus and Criseyde; Book II 727,data/riverside_cats/TC2_riv.cat,That he may make avaunt by juste cause,False,False,RIVERSIDE
ofte,ofte,Troilus and Criseyde; Book II 765,data/riverside_cats/TC2_riv.cat,In March that chaungeth ofte tyme his face,False,False,RIVERSIDE
nice,nice,Troilus and Criseyde; Book II 780,data/riverside_cats/TC2_riv.cat,For evere som mystrust or nice strif,False,False,RIVERSIDE
ofte,ofte,Troilus and Criseyde; Book II 792,data/riverside_cats/TC2_riv.cat,How ofte tyme hath it yknowen be,False,False,RIVERSIDE
humble,humble,Troilus and Criseyde; Book II 828,data/riverside_cats/TC2_riv.cat,Ben humble subgit trewe in myn entente,False,False,RIVERSIDE
kinde,kynde,Troilus and Criseyde; Book II 970,data/riverside_cats/TC2_riv.cat,And spreden on hire kynde cours by rowe,False,False,RIVERSIDE
humble,humble,Troilus and Criseyde; Book II 1069,data/riverside_cats/TC2_riv.cat,And in ful humble wise as in his speche,False,False,RIVERSIDE
god,goode,Troilus and Criseyde; Book II 1203,data/riverside_cats/TC2_riv.cat,Now goode nece be it nevere so lite,False,False,RIVERSIDE
nice,nyce,Troilus and Criseyde; Book II 1286,data/riverside_cats/TC2_riv.cat,Lat be youre nyce shame and youre folie,False,False,RIVERSIDE
gret,grete,Troilus and Criseyde; Book II 1403,data/riverside_cats/TC2_riv.cat,Which hadde his lord and grete frend ben ay,False,False,RIVERSIDE
sobre,sobre,Troilus and Criseyde; Book II 1592,data/riverside_cats/TC2_riv.cat,For which with sobre cheere hire herte lough,False,False,RIVERSIDE
straunge,straunge,Troilus and Criseyde; Book II 1660,data/riverside_cats/TC2_riv.cat,And ek for she is straunge he wol forbere,False,False,RIVERSIDE
softe,softe,Troilus and Criseyde; Book II 1667,data/riverside_cats/TC2_riv.cat,Eleyne in al hire goodly softe wyse,False,False,RIVERSIDE
fair,faire,Troilus and Criseyde; Book II 1670,data/riverside_cats/TC2_riv.cat,Now faire brother beth al hool I preye,False,False,RIVERSIDE
salt,salte,Troilus and Criseyde; Book III 8,data/riverside_cats/TC3_riv.cat,In hevene and helle in erthe and salte see,False,False,RIVERSIDE
grene,grene,Troilus and Criseyde; Book III 10,data/riverside_cats/TC3_riv.cat,As man brid best fissh herbe and grene tree,False,False,RIVERSIDE
swete,swete,Troilus and Criseyde; Book III 69,data/riverside_cats/TC3_riv.cat,Ye swete herte Allas I may nought rise,False,False,RIVERSIDE
swete,swete,Troilus and Criseyde; Book III 98,data/riverside_cats/TC3_riv.cat,Was twyes Mercy mercy swete herte,False,False,RIVERSIDE
fresh,fresshe,Troilus and Criseyde; Book III 128,data/riverside_cats/TC3_riv.cat,Quod Troilus O goodly fresshe free,False,False,RIVERSIDE
humble,humble,Troilus and Criseyde; Book III 141,data/riverside_cats/TC3_riv.cat,And I to ben youre verray humble trewe,False,False,RIVERSIDE
swete,swete,Troilus and Criseyde; Book III 147,data/riverside_cats/TC3_riv.cat,Lo this mene I myn owen swete herte,False,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book III 176,data/riverside_cats/TC3_riv.cat,And shortly deere herte and al my knyght,False,False,RIVERSIDE
sobre,sobre,Troilus and Criseyde; Book III 237,data/riverside_cats/TC3_riv.cat,And gan to speken in a sobre wyse,False,False,RIVERSIDE
god,goode,Troilus and Criseyde; Book III 264,data/riverside_cats/TC3_riv.cat,But goode brother do now as the oughte,False,False,RIVERSIDE
secre,secree,Troilus and Criseyde; Book III 286,data/riverside_cats/TC3_riv.cat,To holden secree swich an heigh matere,False,False,RIVERSIDE
wise,wise,Troilus and Criseyde; Book III 327,data/riverside_cats/TC3_riv.cat,For wel woot I in wise folk that vice,False,False,RIVERSIDE
lef,leve,Troilus and Criseyde; Book III 330,data/riverside_cats/TC3_riv.cat,But now to purpos leve brother deere,False,False,RIVERSIDE
treu,trewe,Troilus and Criseyde; Book III 333,data/riverside_cats/TC3_riv.cat,For at thi day thow shalt me trewe fynde,False,False,RIVERSIDE
ded,dede,Troilus and Criseyde; Book III 352,data/riverside_cats/TC3_riv.cat,That han in wynter dede ben and dreye,False,False,RIVERSIDE
god,goode,Troilus and Criseyde; Book III 631,data/riverside_cats/TC3_riv.cat,But goode nece if I myghte evere plese,False,False,RIVERSIDE
muche,muche,Troilus and Criseyde; Book III 638,data/riverside_cats/TC3_riv.cat,Criseyde which that koude as muche good,False,False,RIVERSIDE
huge,huge,Troilus and Criseyde; Book III 656,data/riverside_cats/TC3_riv.cat,And seyde Lord this is an huge rayn,False,False,RIVERSIDE
sobre,sobre,Troilus and Criseyde; Book III 747,data/riverside_cats/TC3_riv.cat,And Pandarus with a ful sobre cheere,False,False,RIVERSIDE
