OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
She was encressed in swich excellence,She was encressed in swich excellence,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 408,,10,10,She was encressed in swich excellence,She was encressed in swich excellence,u S uSu S u SuSx,u S uSu S u SuSx,she@pron%nom ben@v%pt_3 encresen@v%ppl in@prep swich@gram_adj excellence@n,she@pron%nom ben@v%pt_3 encresen@v%ppl in@prep swich@gram_adj excellence@n,
"Of thewes goode, yset in heigh bountee","Of thewes° gode, yset in heigh bountee,°",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 409,,10,10,Of thewes goode yset in heigh bountee,Of thewes gode yset in heigh bountee,u Su Sx uS u S uS,u Su Sx uS u S uS,of@prep theu@n1%pl god@adj isetten@v%ppl_abs in@prep heigh@adj bounte@n,of@prep theu@n1%pl god@adj isetten@v%ppl_abs in@prep heigh@adj bounte@n,
And so discreet and fair of eloquence,And so discreet and fair of eloquence,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 410,,10,10,And so discreet and fair of eloquence,And so discreet and fair of eloquence,u S uS u S u SuSx,u S uS u S u SuSx,and@conj so@adv discrete@adj and@conj fair@adj of@prep eloquence@n,and@conj so@adv discrete@adj and@conj fair@adj of@prep eloquence@n,
So benigne and so digne of reverence,So benigne and so digne of reverence,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 411,,10,10,So benigne and so digne of reverence,So benigne and so digne of reverence,u Sux S u Sx u SuSx,u Sux S u Sx u SuSx,so@adv benigne@adj and@conj so@adv digne@adj of@prep reverence@n,so@adv benigne@adj and@conj so@adv digne@adj of@prep reverence@n,
And koude so the peples herte embrace,And coude so the peples herte embrace,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 412,,10,10,And koude so the peples herte embrace,And coude so the peples herte embrace,u Su S u Su Sx uSx,u Su S u Su Sx uSx,and@conj connen@v%pt_3 so@adv the@def_art peple@n%gen herte@n embracen@v%inf,and@conj connen@v%pt_3 so@adv the@def_art peple@n%gen herte@n embracen@v%inf,
That ech hire lovede that looked on hir face.,That ech hir loved that loked on hir face.,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 413,,10,10,That ech hire lovede that looked on hir face,That ech hir loved that loked on hir face,u S ux Sux S ux S u Sx,u S u Su S ux S u Sx,that@conj ech@pron hire@pron2%fem_obj loven@v1%pt_3 that@pron loken@v2%pt_3 on@prep hire@pron1%fem_gen face@n,that@conj ech@pron hire@pron2%fem_obj loven@v1%pt_3 that@pron loken@v2%pt_3 on@prep hire@pron1%fem_gen face@n,
Noght oonly of Saluces in the toun,Noght only of Saluces in the toun,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 414,,10,10,Noght oonly of Saluces in the toun,Noght only of Saluces in the toun,u Su S uSu S u S,u Su S uSu S u S,nought@adv onli@adv of@prep saluce@n#propn in@prep the@def_art toun@n,nought@adv onli@adv of@prep saluce@n#propn in@prep the@def_art toun@n,
Publiced was the bountee of hir name,Publiced was° the bountee of hir name,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 415,,10,10,Publiced was the bountee of hir name,Publiced was the bountee of hir name,uSu S u Su S u Sx,uSu S u Su S u Sx,publishen@v%ppl ben@v%pt_3 the@def_art bounte@n of@prep hire@pron1%fem_gen name@n,publishen@v%ppl ben@v%pt_3 the@def_art bounte@n of@prep hire@pron1%fem_gen name@n,
But eek biside in many a regioun,But eek biside° in many a regioun,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 416,,10,10,But eek biside in many a regioun,But eek biside in many a regioun,u S uSx u Sx u SuS,u S uSx u Sx u SuS,but@conj ek@adv bisides@adv in@prep mani@gram_adj a@indef_art regioune@n,but@conj ek@adv bisides@adv in@prep mani@gram_adj a@indef_art regioune@n,
"If oon seide wel, another seyde the same;","If oon seide wel, another seide the same;",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 417,,10,10,If oon seide wel another seyde the same,If oon seide wel another seide the same,u S ux S uSu Sx u Sx,u S ux S uSu Sx u Sx,if@conj on@pron seien@v1%pt_3 wel@adv another@pron seien@v1%pt_3 the@def_art same@pron,if@conj on@pron seien@v1%pt_3 wel@adv another@pron seien@v1%pt_3 the@def_art same@pron,
So spradde of hire heighe bountee the fame,So spradde of hire heigh bountee the fame,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 418,,10,10,So spradde of hire heighe bountee the fame,So spradde of hire heigh bountee the fame,u Sx u Su Sx uS u Sx,u Sx u Su S uS u Sx,so@adv spreden@v%pt_3 of@prep hire@pron1%fem_gen heigh@adj bounte@n the@def_art fame@n1,so@adv spreden@v%pt_3 of@prep hire@pron1%fem_gen heigh@adj bounte@n the@def_art fame@n1,
"That men and wommen, as wel yonge as olde","That men and wommen, as wel yonge as olde",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 419,,10,10,That men and wommen as wel yonge as olde,That men and wommen as wel yonge as olde,u S u Su S u Sx u Sx,u S u Su S u Sx u Sx,that@conj man@n%pl and@conj womman@n%pl as@conj wel@adv yong@adj as@conj olde@adj,that@conj man@n%pl and@conj womman@n%pl as@conj wel@adv yong@adj as@conj olde@adj,
Goon to Saluce upon hire to biholde.,"Gon to Saluce, upon hir to biholde.°",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 420,,10,10,Goon to Saluce upon hire to biholde,Gon to Saluce upon hir to biholde,u S uSx uS ux S uSx,u S uSx uS u S uSx,gon@v%pr_pl to@prep saluce@n#propn upon@prep hire@pron2%fem_obj to@part biholden@v%inf,gon@v%pr_pl to@prep saluce@n#propn upon@prep hire@pron2%fem_obj to@part biholden@v%inf,
"Thus Walter lowely -- nay, but roially --","Thus Walter lowly, nay but royally",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 421,,10,10,Thus Walter lowely nay but roially,Thus Walter lowly nay but royally,u Su SuS u S uS,u Su Su S u SuS,thus@adv walter@n#propn louli@adv --@dash nai@interj but@conj roialli@adv --@dash,thus@adv walter@n#propn louli@adv --@dash nai@interj but@conj roialli@adv --@dash,
Wedded with fortunat honestetee,"Wedded with fortunat honestetee,°",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 422,,10,10,Wedded with fortunat honestetee,Wedded with fortunat honestetee,uS u SuS uSuS,uS u SuS uSuS,wedden@v%pt_3 with@prep fortunat@adj honestete@n,wedden@v%pt_3 with@prep fortunat@adj honestete@n,
In Goddes pees lyveth ful esily,In Goddes pees liveth ful esily,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 423,,10,10,In Goddes pees lyveth ful esily,In Goddes pees liveth ful esily,u Su S uS u SuS,u Su S uS u SuS,in@prep god@n1#propn%gen pes@n liven@v1%pr_3 ful@adv esili@adv,in@prep god@n1#propn%gen pes@n liven@v1%pr_3 ful@adv esili@adv,
"At hoom, and outward grace ynogh had he;","At hoom, and outward grace ynogh° had he;",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 424,,10,10,At hoom and outward grace ynogh had he,At hoom and outward grace ynogh had he,u S u Su Sx uS u S,u S u Su Sx uS u S,at@prep hom@n and@conj outwarde@adj grace@n inough@adj haven@v%pt_3 he@pron1%nom,at@prep hom@n and@conj outwarde@adj grace@n inough@adj haven@v%pt_3 he@pron1%nom,
And for he saugh that under low degree,And for he saugh that under low degree,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 425,,10,10,And for he saugh that under low degree,And for he saugh that under low degree,u S u S u Su S uS,u S u S u Su S uS,and@conj for@conj he@pron1%nom sen@v1%pt_3 that@conj under@prep loue@adj degre@n,and@conj for@conj he@pron1%nom sen@v1%pt_3 that@conj under@prep loue@adj degre@n,
"Was ofte vertu hid, the peple hym heelde","Was ofte vertu hid, the peple him helde",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 426,,10,10,Was ofte vertu hid the peple hym heelde,Was ofte vertu hid the peple him helde,u Su Su S u Sx u Sx,u Su Su S u Sx u Sx,ben@v%pt_3 ofte@adv vertu@n hiden@v%ppl the@def_art peple@n him@pron%obj holden@v1%pt_3,ben@v%pt_3 ofte@adv vertu@n hiden@v%ppl the@def_art peple@n him@pron%obj holden@v1%pt_3,
"A prudent man, and that is seyn ful seelde.","A prudent man, and that is seyn° ful selde.°",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 427,,10,10,A prudent man and that is seyn ful seelde,A prudent man and that is seyn ful selde,u Su S u S u S u Sx,u Su S u S u S u Sx,a@indef_art prudent@adj man@n and@conj that@pron ben@v%pr_3 sen@v1%ppl ful@adv selde@adv,a@indef_art prudent@adj man@n and@conj that@pron ben@v%pr_3 sen@v1%ppl ful@adv selde@adv,
Nat oonly this Grisildis thurgh hir wit,Nat only this Grisildis thurgh hir wit,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 428,,10,10,Nat oonly this Grisildis thurgh hir wit,Nat only this Grisildis thurgh hir wit,u Su S uSu S u S,u Su S uSu S u S,not@adv onli@adj this@gram_adj grisilde@n#propn thurgh@prep hire@pron1%fem_gen wit@n,not@adv onli@adj this@gram_adj grisilde@n#propn thurgh@prep hire@pron1%fem_gen wit@n,
Koude al the feet of wyfly hoomlinesse,"Coude° al the feet° of wifly hoomlinesse,°",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 429,,10,10,Koude al the feet of wyfly hoomlinesse,Coude al the feet of wifly hoomlinesse,ux S u S u Su SuSx,ux S u S u Su SuSx,connen@v%pt_3 al@gram_adj the@def_art fet@n of@prep wifli@adj homlinesse@n,connen@v%pt_3 al@gram_adj the@def_art fet@n of@prep wifli@adj homlinesse@n,
"But eek, whan that the cas required it","But eek, whan that the cas required it",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 430,,10,10,But eek whan that the cas required it,But eek whan that the cas required it,u S u S u S uSu S,u S u S u S uSu S,but@conj ek@adv whan@adv&conj that@part the@def_art cas@n requeren@v%pt_3 hit@pron,but@conj ek@adv whan@adv&conj that@part the@def_art cas@n requeren@v%pt_3 hit@pron,
The commune profit koude she redresse.,The commune profit° coude she redresse.,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 431,,10,10,The commune profit koude she redresse,The commune profit coude she redresse,u Sux Su Su S uSx,u Sux Su Su S uSx,the@def_art commune@adj profite@n1 connen@v%pt_3 she@pron%nom redressen@v%inf,the@def_art commune@adj profite@n1 connen@v%pt_3 she@pron%nom redressen@v%inf,
"Ther nas discord, rancour, ne hevynesse","Ther nas discord, rancour, ne hevinesse °",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 432,,10,10,Ther nas discord rancour ne hevynesse,Ther nas discord rancour ne hevinesse,u S uS uS u SuSx,u S uS uS u SuSx,ther@adv ben@v%pt_3_neg discorde@n rancour@n ne@conj1 hevinesse@n,ther@adv ben@v%pt_3_neg discorde@n rancour@n ne@conj1 hevinesse@n,
In al that land that she ne koude apese,"In al that lond, that she ne coude apese,°",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 433,,10,10,In al that land that she ne koude apese,In al that lond that she ne coude apese,u S u S u S u Sx uSx,u S u S u S u Sx uSx,in@prep al@gram_adj that@art&gram_adj lond@n that@pron she@pron%nom ne@adv connen@v%pt_3 appesen@v%inf,in@prep al@gram_adj that@art&gram_adj lond@n that@pron she@pron%nom ne@adv connen@v%pt_3 appesen@v%inf,
And wisely brynge hem alle in reste and ese.,And wisly bringe hem alle in reste and ese.,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 434,,10,10,And wisely brynge hem alle in reste and ese,And wisly bringe hem alle in reste and ese,u SuS ux S ux S ux S xx,u Su Sx u Sx u Sx u Sx,and@conj wiseli@adv bringen@v%inf hem@pron%pl_obj al@gram_adj in@prep reste@n1 and@conj ese@n,and@conj wiseli@adv bringen@v%inf hem@pron%pl_obj al@gram_adj in@prep reste@n1 and@conj ese@n,
Though that hire housbonde absent were anon,Though that hir housbonde absent were anoon,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 435,,10,10,Though that hire housbonde absent were anon,Though that hir housbonde absent were anoon,u S ux Sux Su Sx uS,u S u Sux Su Sx uS,though@conj that@part hire@pron1%fem_gen hous-bonde@n absent@adj ben@v%pt_3 an-on@adv,though@conj that@part hire@pron1%fem_gen hous-bonde@n absent@adj ben@v%pt_3 an-on@adv,
If gentil men or othere of hire contree,"If gentil° men, or othere of hir contree",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 436,,10,10,If gentil men or othere of hire contree,If gentil men or othere of hir contree,u Su S u Sxx u Sx uS,u Su S u Sxx u S uS,if@conj gentil@adj man@n%pl or@conj other@pron of@prep hire@pron1%fem_gen contree@n,if@conj gentil@adj man@n%pl or@conj other@pron of@prep hire@pron1%fem_gen contree@n,
"Were wrothe, she wolde bryngen hem aton;","Were wrothe,° she wold bringen hem atoon;°",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 437,,10,10,Were wrothe she wolde bryngen hem aton,Were wrothe she wold bringen hem atoon,ux Sx u Su Su S uS,ux Su S u Su S uS,ben@v%pt_pl wroth@adj she@pron%nom willen@v%pt_3 bringen@v%inf hem@pron%pl_obj at_one@adv,ben@v%pt_pl wroth@adj she@pron%nom willen@v%pt_3 bringen@v%inf hem@pron%pl_obj at_one@adv,
So wise and rype wordes hadde she,So° wise and ripe° wordes hadde she,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 438,,10,10,So wise and rype wordes hadde she,So wise and ripe wordes hadde she,u Sx u Su Su Su S,u Sx u Su Su Su S,so@adv wise@adj and@conj ripe@adj word@n%pl haven@v%pt_3 she@pron%nom,so@adv wise@adj and@conj ripe@adj word@n%pl haven@v%pt_3 she@pron%nom,
And juggementz of so greet equitee,"And jugements of so greet equitee,°",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 439,,10,10,And juggementz of so greet equitee,And jugements of so greet equitee,u SuS u S u SuS,u SuS u S u SuS,and@conj jugement@n%pl of@prep so@adv gret@adj equite@n,and@conj jugement@n%pl of@prep so@adv gret@adj equite@n,
"That she from hevene sent was, as men wende","That she from heven sent was, as men wende",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 440,,10,10,That she from hevene sent was as men wende,That she from heven sent was as men wende,u x S uSu S u S u Sx,u S u Su S u S u Sx,that@conj she@pron%nom from@prep heven@n senden@v2%ppl ben@v%pt_3 as@conj man@n%pl wenen@v2%pt_pl,that@conj she@pron%nom from@prep heven@n senden@v2%ppl ben@v%pt_3 as@conj man@n%pl wenen@v2%pt_pl,
Peple to save and every wrong t' amende.,Peple to save and every wrong t’amende.°,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 441,DIFF,10,10,Peple to save and every wrong t amende,Peple to save and every wrong tamende,ux S ux S uSu S  uSx,ux S ux S uSu S uSx,peple@n to@part saven@v%inf and@conj everi@pron_gram_adj wrong@n2 to@part amenden@v%inf,peple@n to@part saven@v%inf and@conj everi@pron_gram_adj wrong@n2 ,
Nat longe tyme after that this Grisild,Nat longe time after that this Grisild,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 442,,10,10,Nat longe tyme after that this Grisild,Nat longe time after that this Grisild,u Su Sx uS u S uS,u Su Sx uS u S uS,not@adv long@adj1 time@n after@conj that@part this@gram_adj grisilde@n#propn,not@adv long@adj1 time@n after@conj that@part this@gram_adj grisilde@n#propn,
"Was wedded, she a doghter hath ybore","Was wedded, she a doughter hath ybore",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 443,,10,10,Was wedded she a doghter hath ybore,Was wedded she a doughter hath ybore,u Su S u Su S uSx,u Su S u Su S uSx,ben@v%pt_3 wedden@v%ppl she@pron%nom a@indef_art doughter@n haven@v%pr_3 iberen@v1%ppl,ben@v%pt_3 wedden@v%ppl she@pron%nom a@indef_art doughter@n haven@v%pr_3 iberen@v1%ppl,
Al had hire levere have born a knave child;,Al had° hir lever° have born a knave° child.,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 444,,10,10,Al had hire levere have born a knave child,Al had hir lever have born a knave child,u S ux Sux Sx u S ux S,u S u Su Sx u S ux S,al@conj haven@v%pt_3 hire@pron2%fem_obj lef@adj%comp haven@v%inf beren@v1%ppl a@indef_art knave@n1#adj child@n,al@conj haven@v%pt_3 hire@pron2%fem_obj lef@adj%comp haven@v%inf beren@v1%ppl a@indef_art knave@n1#adj child@n,
Glad was this markys and the folk therfore,Glad was this markis and the folk therfore;,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 445,,10,10,Glad was this markys and the folk therfore,Glad was this markis and the folk therfore,u S u Su S u S uSx,u S u Su S u S uSx,glad@adj ben@v%pt_3 this@gram_adj markis@n and@conj the@def_art folk@n ther-fore@adv,glad@adj ben@v%pt_3 this@gram_adj markis@n and@conj the@def_art folk@n ther-fore@adv,
For though a mayde child coome al bifore,For though a maide child come al bifore,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 446,,10,10,For though a mayde child coome al bifore,For though a maide child come al bifore,u S u Sx u Su S uSx,u S u Sx u Su S uSx,for@conj though@conj a@indef_art maide@adj child@n comen@v%pr_3 al@adv biforen@adv,for@conj though@conj a@indef_art maide@adj child@n comen@v%pr_3 al@adv biforen@adv,
She may unto a knave child atteyne,She may unto a knave child atteine,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 447,,10,10,She may unto a knave child atteyne,She may unto a knave child atteine,u S uS u Su S uSx,u S uS u Su S uSx,she@pron%nom mouen@v3%pr_3 unto@prep a@indef_art knave@n1#adj child@n atteinen@v%inf,she@pron%nom mouen@v3%pr_3 unto@prep a@indef_art knave@n1#adj child@n atteinen@v%inf,
"By liklihede, syn she nys nat bareyne.","By liklihed, sin she nis nat bareine.",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 448,,10,10,By liklihede syn she nys nat bareyne,By liklihed sin she nis nat bareine,u SuSx u S u S uSx,u SuS u S u S uSx,bi@prep liklihode@n sin@conj she@pron%nom ben@v%pr_3_neg not@adv baraine@adj,bi@prep liklihode@n sin@conj she@pron%nom ben@v%pr_3_neg not@adv baraine@adj,
"Ther fil, as it bifalleth tymes mo","Ther fil, as it bifalleth times mo",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 449,,10,10,Ther fil as it bifalleth tymes mo,Ther fil as it bifalleth times mo,u S u S uSu Su S,u S u S uSu Su S,ther@adv fallen@v%pt_3 as@conj hit@pron bifallen@v%pr_3 time@n%pl mo@adj%comp,ther@adv fallen@v%pt_3 as@conj hit@pron bifallen@v%pr_3 time@n%pl mo@adj%comp,
Whan that this child had souked but a throwe,"Whan that this child had souked° but a throwe,°",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 450,,10,10,Whan that this child had souked but a throwe,Whan that this child had souked but a throwe,u S u S u Su S u Sx,u S u S u Su S u Sx,whan@adv&conj that@part this@gram_adj child@n haven@v%pt_3 souken@v%ppl but@conj a@indef_art throu@n1,whan@adv&conj that@part this@gram_adj child@n haven@v%pt_3 souken@v%ppl but@conj a@indef_art throu@n1,
This markys in his herte longeth so,This markis in his herte longeth so,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 451,,10,10,This markys in his herte longeth so,This markis in his herte longeth so,u Su S u Su Su S,u Su S u Su Su S,this@gram_adj markis@n in@prep his@pron1%gen herte@n longen@v1%pr_3 so@adv,this@gram_adj markis@n in@prep his@pron1%gen herte@n longen@v1%pr_3 so@adv,
"To tempte his wyf, hir sadnesse for to knowe","To tempte° his wif, hir sadness° for to knowe",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 452,,10,10,To tempte his wyf hir sadnesse for to knowe,To tempte his wif hir sadness for to knowe,u Sx u S u Sux S u Sx,u Sx u S u Su S u Sx,to@part tempten@v%inf his@pron1%gen wif@n hire@pron1%fem_gen sadnesse@n for@prep#adv to@part knouen@v%inf,to@part tempten@v%inf his@pron1%gen wif@n hire@pron1%fem_gen sadnesse@n for@prep#adv to@part knouen@v%inf,
That he ne myghte out of his herte throwe,That he ne mighte out of his herte throwe,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 453,,10,10,That he ne myghte out of his herte throwe,That he ne mighte out of his herte throwe,u S u Sx u S u Su Sx,u S u Sx u S u Su Sx,that@conj he@pron1%nom ne@adv mouen@v3%pt_3 oute@adv#prep of@prep his@pron1%gen herte@n throuen@v1%inf,that@conj he@pron1%nom ne@adv mouen@v3%pt_3 oute@adv#prep of@prep his@pron1%gen herte@n throuen@v1%inf,
This merveillous desir his wyf t' assaye;,"This merveillous° desir, his wif t’assaye,°",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 454,DIFF,0,0,This merveillous desir his wyf t assaye,This merveillous desir his wif tassaye,      ,     ,this@gram_adj merveillous@adj desir@n his@pron1%gen wif@n to@part assaien@v%inf,this@gram_adj merveillous@adj desir@n his@pron1%gen wif@n ,
"Nedelees, God woot, he thoghte hire for t' affraye.","Needless, God woot,° he thoughte hir for t’affraie.°",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 455,DIFF,0,10,Nedelees God woot he thoghte hire for t affraye,Needless God woot he thoughte hir for taffraie,        ,uS u S u Sx u S uS,nedeles@adv god@n1#propn witen@v1%pr_3 he@pron1%nom thinken@v2%pt_3 hire@pron2%fem_obj for@prep#adv to@part affraien@v1%inf,nedeles@adv god@n1#propn witen@v1%pr_3 he@pron1%nom thinken@v2%pt_3 hire@pron2%fem_obj for@prep#adv ,
He hadde assayed hire ynogh bifore,He hadde assayed hir ynogh bifore,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 456,,10,10,He hadde assayed hire ynogh bifore,He hadde assayed hir ynogh bifore,u Sx uSu Sx uS uSx,u Sx uSu S uS uSx,he@pron1%nom haven@v%pt_3 assaien@v%ppl hire@pron2%fem_obj inough@adv biforen@adv,he@pron1%nom haven@v%pt_3 assaien@v%ppl hire@pron2%fem_obj inough@adv biforen@adv,
And foond hire evere good; what neded it,And fond hir ever good; what neded it,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 457,,10,10,And foond hire evere good what neded it,And fond hir ever good what neded it,u S ux Sux S u Su S,u S u Su S u Su S,and@conj finden@v%pt_3 hire@pron2%fem_obj ever@adv god@adj what@adv neden@v2%pt_3 hit@pron,and@conj finden@v%pt_3 hire@pron2%fem_obj ever@adv god@adj what@adv neden@v2%pt_3 hit@pron,
"Hire for to tempte, and alwey moore and moore",Hir for to tempte and alwey more and more?,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 458,,10,10,Hire for to tempte and alwey moore and moore,Hir for to tempte and alwey more and more,ux S u Sx u Su Sx u Sx,u S u Sx u Su Sx u Sx,hire@pron2%fem_obj for@prep#adv to@part tempten@v%inf and@conj al-wei@adv more@adv%comp and@conj more@adv%comp,hire@pron2%fem_obj for@prep#adv to@part tempten@v%inf and@conj al-wei@adv more@adv%comp and@conj more@adv%comp,
Though som men preise it for a subtil wit?,Though som men preise it for a subtil wit,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 459,,10,10,Though som men preise it for a subtil wit,Though som men preise it for a subtil wit,u S u Sx u S u Su S,u S u Sx u S u Su S,though@conj som@gram_adj man@n%pl preisen@v%pr_pl hit@pron for@prep a@indef_art sotil@adj wit@n,though@conj som@gram_adj man@n%pl preisen@v%pr_pl hit@pron for@prep a@indef_art sotil@adj wit@n,
"But as for me, I seye that yvele it sit","But as for me, I seye that ivel° it sit°",data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 460,,10,10,But as for me I seye that yvele it sit,But as for me I seye that ivel it sit,u S u x S u S uSx u S,u S u x S u S uS u S,but@conj as@conj for@prep me@pron2%obj ich@pron%nom seien@v1%pr_1 that@conj ivele@adv hit@pron sitten@v%pr_3,but@conj as@conj for@prep me@pron2%obj ich@pron%nom seien@v1%pr_1 that@conj ivele@adv hit@pron sitten@v%pr_3,
To assaye a wyf whan that it is no nede,T’assaye a wif whan that it is no nede,data/riverside_cats/ClT_riv.cat,data/oxford_txts/ClT_oxford.txt,data/csvs/ClT,The Clerk's Tale 461,DIFF,10,9,To assaye a wyf whan that it is no nede,Tassaye a wif whan that it is no nede,u Su S u S u S u S xx,Su S u S u S u S xx,to@part assaien@v%inf a@indef_art wif@n whan@adv&conj that@part hit@pron ben@v%pr_3 no@gram_adj nede@n1, a@indef_art wif@n whan@adv&conj that@part hit@pron assaien@v%inf no@gram_adj nede@n1,
