headword,word,line_number,filename,context,is_elided,is_final,text_type
propre,propre,House of Fame 43,data/riverside_cats/HF_riv.cat,Or yf the soule of propre kynde,False,False,RIVERSIDE
lithe,lythe,House of Fame 118,data/riverside_cats/HF_riv.cat,To make lythe of that was hard,True,False,RIVERSIDE
queinte,queynte,House of Fame 126,data/riverside_cats/HF_riv.cat,And queynte maner of figures,False,False,RIVERSIDE
olde,olde,House of Fame 127,data/riverside_cats/HF_riv.cat,Of olde werk then I saugh ever,False,False,RIVERSIDE
muche,moche,House of Fame 147,data/riverside_cats/HF_riv.cat,In Itayle with ful moche pyne,False,False,RIVERSIDE
dere,dere,House of Fame 213,data/riverside_cats/HF_riv.cat,Venus how ye my lady dere,False,True,RIVERSIDE
nice,nyce,House of Fame 276,data/riverside_cats/HF_riv.cat,Therfore be no wyght so nyce,False,True,RIVERSIDE
double,double,House of Fame 285,data/riverside_cats/HF_riv.cat,Or fals or privy or double was,False,False,RIVERSIDE
treu,trewe,House of Fame 301,data/riverside_cats/HF_riv.cat,Allas is every man thus trewe,False,True,RIVERSIDE
smert,smerte,House of Fame 374,data/riverside_cats/HF_riv.cat,And deyde thorgh the wounde smerte,False,True,RIVERSIDE
long,longe,House of Fame 446,data/riverside_cats/HF_riv.cat,Saugh he which is longe to telle,False,False,RIVERSIDE
fair,faire,House of Fame 518,data/riverside_cats/HF_riv.cat,Now faire blisfull O Cipris,False,False,RIVERSIDE
lite,lyte,House of Fame 621,data/riverside_cats/HF_riv.cat,Although that in thy hed ful lyte is,True,False,RIVERSIDE
glad,glade,House of Fame 645,data/riverside_cats/HF_riv.cat,Of Loves folk yf they be glade,False,True,RIVERSIDE
lite,lyte,House of Fame 660,data/riverside_cats/HF_riv.cat,Although thyn abstynence ys lyte,False,True,RIVERSIDE
olde,olde,House of Fame 694,data/riverside_cats/HF_riv.cat,Of olde forleten aqueyntaunces,False,False,RIVERSIDE
juste,juste,House of Fame 719,data/riverside_cats/HF_riv.cat,And stant eke in so juste a place,True,False,RIVERSIDE
propre,propre,House of Fame 726,data/riverside_cats/HF_riv.cat,Tellen the a propre skille,False,False,RIVERSIDE
pure,pure,House of Fame 824,data/riverside_cats/HF_riv.cat,How speche or soun of pure kynde,False,False,RIVERSIDE
thikke,thikke,House of Fame 908,data/riverside_cats/HF_riv.cat,Or elles was the air so thikke,False,True,RIVERSIDE
wet,wete,House of Fame 922,data/riverside_cats/HF_riv.cat,Hys wynges malt and he fel wete,False,True,RIVERSIDE
muche,moche,House of Fame 971,data/riverside_cats/HF_riv.cat,Moche ys thy myght and thy noblesse,False,False,RIVERSIDE
cler,clere,House of Fame 983,data/riverside_cats/HF_riv.cat,For more clere entendement,True,False,RIVERSIDE
heigh,hye,House of Fame 1020,data/riverside_cats/HF_riv.cat,That never herde I thing so hye,False,True,RIVERSIDE
feble,feble,House of Fame 1132,data/riverside_cats/HF_riv.cat,This were a feble fundament,False,False,RIVERSIDE
heigh,hye,House of Fame 1133,data/riverside_cats/HF_riv.cat,To bilden on a place hye,False,True,RIVERSIDE
olde,olde,House of Fame 1155,data/riverside_cats/HF_riv.cat,Of olde tyme and yet they were,False,False,RIVERSIDE
grene,grene,House of Fame 1224,data/riverside_cats/HF_riv.cat,And pipes made of grene corn,False,False,RIVERSIDE
olde,olde,House of Fame 1233,data/riverside_cats/HF_riv.cat,Ther saugh I famous olde and yonge,True,False,RIVERSIDE
yong,yonge,House of Fame 1233,data/riverside_cats/HF_riv.cat,Ther saugh I famous olde and yonge,False,True,RIVERSIDE
large,large,House of Fame 1238,data/riverside_cats/HF_riv.cat,Stonden in a large space,False,False,RIVERSIDE
long,longe,House of Fame 1287,data/riverside_cats/HF_riv.cat,And eft imused longe while,False,False,RIVERSIDE
ouen,oune,House of Fame 1311,data/riverside_cats/HF_riv.cat,Our oune gentil lady Fame,False,False,RIVERSIDE
riche,ryche,House of Fame 1322,data/riverside_cats/HF_riv.cat,That crien ryche folkes laudes,False,False,RIVERSIDE
thikke,thykke,House of Fame 1335,data/riverside_cats/HF_riv.cat,Twenty foot thykke as y trowe,True,False,RIVERSIDE
wikke,wikke,House of Fame 1346,data/riverside_cats/HF_riv.cat,Of gold and that nas nothyng wikke,False,True,RIVERSIDE
lite,lite,House of Fame 1349,data/riverside_cats/HF_riv.cat,Of which to lite al in my pouche is,True,False,RIVERSIDE
muche,moche,House of Fame 1358,data/riverside_cats/HF_riv.cat,Ful moche prees of folk ther nas,False,False,RIVERSIDE
lite,lyte,House of Fame 1369,data/riverside_cats/HF_riv.cat,Me thoughte that she was so lyte,False,True,RIVERSIDE
mek,meke,House of Fame 1402,data/riverside_cats/HF_riv.cat,That in her face semen meke,False,True,RIVERSIDE
noble,noble,House of Fame 1409,data/riverside_cats/HF_riv.cat,That thys ylke noble quene,False,False,RIVERSIDE
large,large,House of Fame 1412,data/riverside_cats/HF_riv.cat,Of thoo that hadde large fame,False,False,RIVERSIDE
digne,digne,House of Fame 1426,data/riverside_cats/HF_riv.cat,And folk of digne reverence,False,False,RIVERSIDE
wise,wise,House of Fame 1438,data/riverside_cats/HF_riv.cat,Wise and worthy for to nevene,True,False,RIVERSIDE
large,large,House of Fame 1440,data/riverside_cats/HF_riv.cat,Hyt was so hevy and so large,False,True,RIVERSIDE
large,large,House of Fame 1450,data/riverside_cats/HF_riv.cat,That hath a ful large whel to turne,False,False,RIVERSIDE
long,longe,House of Fame 1484,data/riverside_cats/HF_riv.cat,That bore hath up a longe while,False,False,RIVERSIDE
noble,noble,House of Fame 1535,data/riverside_cats/HF_riv.cat,Before this ilke noble quene,False,False,RIVERSIDE
shene,shene,House of Fame 1536,data/riverside_cats/HF_riv.cat,And seyde Graunte us lady shene,False,True,RIVERSIDE
hard,harde,House of Fame 1586,data/riverside_cats/HF_riv.cat,This Eolus with harde grace,False,False,RIVERSIDE
huge,huge,House of Fame 1607,data/riverside_cats/HF_riv.cat,Another huge companye,False,False,RIVERSIDE
god,goode,House of Fame 1608,data/riverside_cats/HF_riv.cat,Of goode folk and gunne crie,False,False,RIVERSIDE
dere,dere,House of Fame 1730,data/riverside_cats/HF_riv.cat,They seyden Mercy lady dere,False,True,RIVERSIDE
muche,moche,House of Fame 1748,data/riverside_cats/HF_riv.cat,Hyt shal doon us as moche good,False,False,RIVERSIDE
gret,grete,House of Fame 1753,data/riverside_cats/HF_riv.cat,At regard of oure grete ese,True,False,RIVERSIDE
wise,wise,House of Fame 1756,data/riverside_cats/HF_riv.cat,Worthy wise and goode also,True,False,RIVERSIDE
god,goode,House of Fame 1756,data/riverside_cats/HF_riv.cat,Worthy wise and goode also,True,False,RIVERSIDE
riche,riche,House of Fame 1757,data/riverside_cats/HF_riv.cat,And riche and happy unto love,True,False,RIVERSIDE
badde,badde,House of Fame 1768,data/riverside_cats/HF_riv.cat,Though they goon in ful badde lese,False,False,RIVERSIDE
dere,dere,House of Fame 1827,data/riverside_cats/HF_riv.cat,And seyden Lady leef and dere,False,True,RIVERSIDE
god,goode,House of Fame 1832,data/riverside_cats/HF_riv.cat,As goode folk han in godnesse,False,False,RIVERSIDE
god,goode,House of Fame 1854,data/riverside_cats/HF_riv.cat,As goode folk han for godnesse,False,False,RIVERSIDE
blithe,blythe,House of Fame 1860,data/riverside_cats/HF_riv.cat,As wisly be thou ever blythe,False,True,RIVERSIDE
red,rede,House of Fame 1936,data/riverside_cats/HF_riv.cat,Was mad of twigges falwe rede,False,True,RIVERSIDE
grene,grene,House of Fame 1947,data/riverside_cats/HF_riv.cat,In somer whan they grene been,False,False,RIVERSIDE
neue,newe,House of Fame 2045,data/riverside_cats/HF_riv.cat,A newe tydynge prively,False,False,RIVERSIDE
whit,white,House of Fame 2116,data/riverside_cats/HF_riv.cat,As doth the faire white mone,False,False,RIVERSIDE
fair,faire,Troilus and Criseyde; Book III 2,data/riverside_cats/TC3_riv.cat,Adorneth al the thridde heven faire,False,True,RIVERSIDE
dere,deere,Troilus and Criseyde; Book III 3,data/riverside_cats/TC3_riv.cat,O sonnes lief O Joves doughter deere,False,True,RIVERSIDE
salt,salte,Troilus and Criseyde; Book III 8,data/riverside_cats/TC3_riv.cat,In hevene and helle in erthe and salte see,False,False,RIVERSIDE
grene,grene,Troilus and Criseyde; Book III 10,data/riverside_cats/TC3_riv.cat,As man brid best fissh herbe and grene tree,False,False,RIVERSIDE
fresh,fresshe,Troilus and Criseyde; Book III 26,data/riverside_cats/TC3_riv.cat,Ye do hem corteys be fresshe and benigne,True,False,RIVERSIDE
dere,dere,Troilus and Criseyde; Book III 53,data/riverside_cats/TC3_riv.cat,Thus wol I pleyne unto my lady dere,False,True,RIVERSIDE
swete,swete,Troilus and Criseyde; Book III 69,data/riverside_cats/TC3_riv.cat,Ye swete herte Allas I may nought rise,False,False,RIVERSIDE
pale,pale,Troilus and Criseyde; Book III 95,data/riverside_cats/TC3_riv.cat,Now pale unto Criseyde his lady dere,True,False,RIVERSIDE
dere,dere,Troilus and Criseyde; Book III 95,data/riverside_cats/TC3_riv.cat,Now pale unto Criseyde his lady dere,False,True,RIVERSIDE
humble,humble,Troilus and Criseyde; Book III 96,data/riverside_cats/TC3_riv.cat,With look down cast and humble iyolden chere,True,False,RIVERSIDE
swete,swete,Troilus and Criseyde; Book III 98,data/riverside_cats/TC3_riv.cat,Was twyes Mercy mercy swete herte,False,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book III 127,data/riverside_cats/TC3_riv.cat,What that I mene O swete herte deere,False,True,RIVERSIDE
fresh,fresshe,Troilus and Criseyde; Book III 128,data/riverside_cats/TC3_riv.cat,Quod Troilus O goodly fresshe free,False,False,RIVERSIDE
fre,free,Troilus and Criseyde; Book III 128,data/riverside_cats/TC3_riv.cat,Quod Troilus O goodly fresshe free,False,True,RIVERSIDE
humble,humble,Troilus and Criseyde; Book III 141,data/riverside_cats/TC3_riv.cat,And I to ben youre verray humble trewe,False,False,RIVERSIDE
treu,trewe,Troilus and Criseyde; Book III 141,data/riverside_cats/TC3_riv.cat,And I to ben youre verray humble trewe,False,True,RIVERSIDE
swete,swete,Troilus and Criseyde; Book III 147,data/riverside_cats/TC3_riv.cat,Lo this mene I myn owen swete herte,False,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book III 176,data/riverside_cats/TC3_riv.cat,And shortly deere herte and al my knyght,False,False,RIVERSIDE
sobre,sobre,Troilus and Criseyde; Book III 237,data/riverside_cats/TC3_riv.cat,And gan to speken in a sobre wyse,False,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book III 239,data/riverside_cats/TC3_riv.cat,Myn alderlevest lord and brother deere,False,True,RIVERSIDE
god,goode,Troilus and Criseyde; Book III 264,data/riverside_cats/TC3_riv.cat,But goode brother do now as the oughte,False,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book III 272,data/riverside_cats/TC3_riv.cat,May thynken that she is my nece deere,False,True,RIVERSIDE
secre,secree,Troilus and Criseyde; Book III 286,data/riverside_cats/TC3_riv.cat,To holden secree swich an heigh matere,False,False,RIVERSIDE
ded,dede,Troilus and Criseyde; Book III 292,data/riverside_cats/TC3_riv.cat,For which thise wise clerkes that ben dede,False,True,RIVERSIDE
yong,yonge,Troilus and Criseyde; Book III 293,data/riverside_cats/TC3_riv.cat,Han evere yet proverbed to us yonge,False,True,RIVERSIDE
secre,secree,Troilus and Criseyde; Book III 312,data/riverside_cats/TC3_riv.cat,And I am sworn to holden it secree,False,True,RIVERSIDE
wise,wise,Troilus and Criseyde; Book III 327,data/riverside_cats/TC3_riv.cat,For wel woot I in wise folk that vice,False,False,RIVERSIDE
lef,leve,Troilus and Criseyde; Book III 330,data/riverside_cats/TC3_riv.cat,But now to purpos leve brother deere,False,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book III 330,data/riverside_cats/TC3_riv.cat,But now to purpos leve brother deere,False,True,RIVERSIDE
treu,trewe,Troilus and Criseyde; Book III 333,data/riverside_cats/TC3_riv.cat,For at thi day thow shalt me trewe fynde,False,False,RIVERSIDE
ded,dede,Troilus and Criseyde; Book III 352,data/riverside_cats/TC3_riv.cat,That han in wynter dede ben and dreye,False,False,RIVERSIDE
drie,dreye,Troilus and Criseyde; Book III 352,data/riverside_cats/TC3_riv.cat,That han in wynter dede ben and dreye,False,True,RIVERSIDE
dere,deere,Troilus and Criseyde; Book III 494,data/riverside_cats/TC3_riv.cat,In al this while unto his lady deere,False,True,RIVERSIDE
swete,swete,Troilus and Criseyde; Book III 508,data/riverside_cats/TC3_riv.cat,As I have told and in this tyme swete,False,True,RIVERSIDE
fremed,fremde,Troilus and Criseyde; Book III 529,data/riverside_cats/TC3_riv.cat,In this matere bothe fremde and tame,True,False,RIVERSIDE
tame,tame,Troilus and Criseyde; Book III 529,data/riverside_cats/TC3_riv.cat,In this matere bothe fremde and tame,False,True,RIVERSIDE
god,goode,Troilus and Criseyde; Book III 631,data/riverside_cats/TC3_riv.cat,But goode nece if I myghte evere plese,False,False,RIVERSIDE
muche,muche,Troilus and Criseyde; Book III 638,data/riverside_cats/TC3_riv.cat,Criseyde which that koude as muche good,False,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book III 645,data/riverside_cats/TC3_riv.cat,I wol quod she myn uncle lief and deere,False,True,RIVERSIDE
huge,huge,Troilus and Criseyde; Book III 656,data/riverside_cats/TC3_riv.cat,And seyde Lord this is an huge rayn,False,False,RIVERSIDE
sobre,sobre,Troilus and Criseyde; Book III 747,data/riverside_cats/TC3_riv.cat,And Pandarus with a ful sobre cheere,False,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book III 774,data/riverside_cats/TC3_riv.cat,And hym hire lief and deere herte calle,False,False,RIVERSIDE
prive,pryve,Troilus and Criseyde; Book III 787,data/riverside_cats/TC3_riv.cat,Is thorugh a goter by a pryve wente,False,False,RIVERSIDE
lite,lite,Troilus and Criseyde; Book III 833,data/riverside_cats/TC3_riv.cat,Than semeth it that joie is worth ful lite,False,True,RIVERSIDE
noble,noble,Troilus and Criseyde; Book III 897,data/riverside_cats/TC3_riv.cat,Woot ye not wel that noble and heigh corage,True,False,RIVERSIDE
tender,tendre,Troilus and Criseyde; Book III 904,data/riverside_cats/TC3_riv.cat,This is so gentil and so tendre of herte,True,False,RIVERSIDE
prime,prime,Troilus and Criseyde; Book III 919,data/riverside_cats/TC3_riv.cat,And ek so like a sooth at prime face,False,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book III 920,data/riverside_cats/TC3_riv.cat,And Troilus hire knyght to hir so deere,False,True,RIVERSIDE
wise,wise,Troilus and Criseyde; Book III 942,data/riverside_cats/TC3_riv.cat,Is on yow two and ye ben bothe wise,False,True,RIVERSIDE
dere,deere,Troilus and Criseyde; Book III 946,data/riverside_cats/TC3_riv.cat,That is wel seyd quod he my nece deere,False,True,RIVERSIDE
god,goode,Troilus and Criseyde; Book III 975,data/riverside_cats/TC3_riv.cat,Now doth hym sitte goode nece deere,False,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book III 975,data/riverside_cats/TC3_riv.cat,Now doth hym sitte goode nece deere,False,True,RIVERSIDE
gret,grete,Troilus and Criseyde; Book III 992,data/riverside_cats/TC3_riv.cat,Youre grete trouthe and servise every day,False,False,RIVERSIDE
treu,trewe,Troilus and Criseyde; Book III 1001,data/riverside_cats/TC3_riv.cat,Ben to yow trewe and hool with al myn herte,True,False,RIVERSIDE
ofte,ofte,Troilus and Criseyde; Book III 1129,data/riverside_cats/TC3_riv.cat,And al foryaf and ofte tyme hym keste,False,False,RIVERSIDE
clene,cleene,Troilus and Criseyde; Book III 1166,data/riverside_cats/TC3_riv.cat,In alle thyng is myn entente cleene,False,True,RIVERSIDE
swete,swete,Troilus and Criseyde; Book III 1173,data/riverside_cats/TC3_riv.cat,Have mercy swete herte myn Criseyde,False,False,RIVERSIDE
swete,swete,Troilus and Criseyde; Book III 1183,data/riverside_cats/TC3_riv.cat,Foryeve it me myn owene swete herte,False,False,RIVERSIDE
bitter,bittre,Troilus and Criseyde; Book III 1215,data/riverside_cats/TC3_riv.cat,Ful bittre drynke and for to han gladnesse,False,False,RIVERSIDE
swete,swete,Troilus and Criseyde; Book III 1219,data/riverside_cats/TC3_riv.cat,And now swetnesse semeth more swete,False,True,RIVERSIDE
juste,juste,Troilus and Criseyde; Book III 1227,data/riverside_cats/TC3_riv.cat,As she that juste cause hadde hym to triste,False,False,RIVERSIDE
clene,clene,Troilus and Criseyde; Book III 1229,data/riverside_cats/TC3_riv.cat,Whan she his trouthe and clene entente wiste,True,False,RIVERSIDE
swete,swete,Troilus and Criseyde; Book III 1245,data/riverside_cats/TC3_riv.cat,Was Troilus and hath his lady swete,False,True,RIVERSIDE
softe,softe,Troilus and Criseyde; Book III 1247,data/riverside_cats/TC3_riv.cat,Hire armes smale hire streghte bak and softe,False,True,RIVERSIDE
smothe,smothe,Troilus and Criseyde; Book III 1248,data/riverside_cats/TC3_riv.cat,Hire sydes longe flesshly smothe and white,True,False,RIVERSIDE
whit,white,Troilus and Criseyde; Book III 1248,data/riverside_cats/TC3_riv.cat,Hire sydes longe flesshly smothe and white,False,True,RIVERSIDE
lite,lite,Troilus and Criseyde; Book III 1250,data/riverside_cats/TC3_riv.cat,Hire snowissh throte hire brestes rounde and lite,False,True,RIVERSIDE
swete,swete,Troilus and Criseyde; Book III 1278,data/riverside_cats/TC3_riv.cat,Myn herte swete how I yow myght plese,False,False,RIVERSIDE
swete,swete,Troilus and Criseyde; Book III 1284,data/riverside_cats/TC3_riv.cat,That am unworthi to so swete a wight,True,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book III 1289,data/riverside_cats/TC3_riv.cat,And for the love of God my lady deere,False,True,RIVERSIDE
fresh,fresshe,Troilus and Criseyde; Book III 1296,data/riverside_cats/TC3_riv.cat,For certes fresshe wommanliche wif,False,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book III 1304,data/riverside_cats/TC3_riv.cat,My ground of ese and al myn herte deere,False,True,RIVERSIDE
blithe,blithe,Troilus and Criseyde; Book III 1318,data/riverside_cats/TC3_riv.cat,How blithe unto hem bothe two thow weere,True,False,RIVERSIDE
foul,foule,Troilus and Criseyde; Book III 1321,data/riverside_cats/TC3_riv.cat,Awey thow foule daunger and thow feere,False,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book III 1355,data/riverside_cats/TC3_riv.cat,Ye humble nettes of my lady deere,False,True,RIVERSIDE
sik,sike,Troilus and Criseyde; Book III 1362,data/riverside_cats/TC3_riv.cat,For wo or elles when that folk ben sike,False,True,RIVERSIDE
long,longe,Troilus and Criseyde; Book III 1388,data/riverside_cats/TC3_riv.cat,Servise of love hadde erys also longe,False,True,RIVERSIDE
strong,stronge,Troilus and Criseyde; Book III 1390,data/riverside_cats/TC3_riv.cat,And therto dronken hadde as hoot and stronge,False,True,RIVERSIDE
neue,newe,Troilus and Criseyde; Book III 1404,data/riverside_cats/TC3_riv.cat,And fallen in a newe joye anoon,False,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book III 1411,data/riverside_cats/TC3_riv.cat,But lest this nyght that was to hem so deere,False,True,RIVERSIDE
dere,deere,Troilus and Criseyde; Book III 1448,data/riverside_cats/TC3_riv.cat,Gan therwithal Criseyde his lady deere,False,True,RIVERSIDE
humble,humble,Troilus and Criseyde; Book III 1487,data/riverside_cats/TC3_riv.cat,That I youre humble servant and youre knyght,False,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book III 1493,data/riverside_cats/TC3_riv.cat,And with a sik she seyde O herte deere,False,True,RIVERSIDE
treu,trewe,Troilus and Criseyde; Book III 1511,data/riverside_cats/TC3_riv.cat,Beth to me trewe or ellis were it routhe,True,False,RIVERSIDE
fre,free,Troilus and Criseyde; Book III 1522,data/riverside_cats/TC3_riv.cat,And in his armes took his lady free,False,True,RIVERSIDE
sounde,sownde,Troilus and Criseyde; Book III 1526,data/riverside_cats/TC3_riv.cat,Ther God us graunte sownde and soone to mete,True,False,RIVERSIDE
swete,swete,Troilus and Criseyde; Book III 1558,data/riverside_cats/TC3_riv.cat,That al my drede is that ye nece swete,False,True,RIVERSIDE
treu,trewe,Troilus and Criseyde; Book III 1648,data/riverside_cats/TC3_riv.cat,And seyde Frend as I am trewe knyght,False,False,RIVERSIDE
hot,hote,Troilus and Criseyde; Book III 1650,data/riverside_cats/TC3_riv.cat,I hadde it nevere half so hote as now,True,False,RIVERSIDE
neue,newe,Troilus and Criseyde; Book III 1654,data/riverside_cats/TC3_riv.cat,But now I feele a newe qualitee,False,False,RIVERSIDE
dere,deere,Troilus and Criseyde; Book III 1663,data/riverside_cats/TC3_riv.cat,The bounte of his righte lady deere,False,True,RIVERSIDE
swete,swete,Troilus and Criseyde; Book III 1668,data/riverside_cats/TC3_riv.cat,Icomen was the blisful tyme swete,False,True,RIVERSIDE
heigh,hye,Troilus and Criseyde; Book III 1745,data/riverside_cats/TC3_riv.cat,Love that his hestes hath in hevene hye,False,True,RIVERSIDE
stable,stable,Troilus and Criseyde; Book III 1751,data/riverside_cats/TC3_riv.cat,That that the world with feith which that is stable,False,True,RIVERSIDE
treu,trewe,Troilus and Criseyde; Book III 1771,data/riverside_cats/TC3_riv.cat,On hertes sore and kepe hem that ben trewe,False,True,RIVERSIDE
swete,swete,Troilus and Criseyde; Book III 1820,data/riverside_cats/TC3_riv.cat,Is with Criseyde his owen herte swete,False,True,RIVERSIDE
ofte,ofte,The Physician's Tale 62,data/riverside_cats/PhyT_riv.cat,She hath ful ofte tyme syk hire feyned,False,False,RIVERSIDE
ripe,rype,The Physician's Tale 68,data/riverside_cats/PhyT_riv.cat,To soone rype and boold as men may se,True,False,RIVERSIDE
olde,olde,The Physician's Tale 72,data/riverside_cats/PhyT_riv.cat,And ye maistresses in youre olde lyf,False,False,RIVERSIDE
wikke,wikke,The Physician's Tale 88,data/riverside_cats/PhyT_riv.cat,Lest ye be dampned for youre wikke entente,True,False,RIVERSIDE
softe,softe,The Physician's Tale 101,data/riverside_cats/PhyT_riv.cat,Under a shepherde softe and necligent,True,False,RIVERSIDE
wid,wyde,The Physician's Tale 112,data/riverside_cats/PhyT_riv.cat,Bothe of hir beautee and hir bountee wyde,False,True,RIVERSIDE
dere,deere,The Physician's Tale 119,data/riverside_cats/PhyT_riv.cat,Toward a temple with hire mooder deere,False,True,RIVERSIDE
secre,secree,The Physician's Tale 143,data/riverside_cats/PhyT_riv.cat,In secree wise and made hym to ensure,False,False,RIVERSIDE
dere,deere,The Physician's Tale 148,data/riverside_cats/PhyT_riv.cat,And yaf hym yiftes preciouse and deere,False,True,RIVERSIDE
dere,deere,The Physician's Tale 178,data/riverside_cats/PhyT_riv.cat,To yow my lord sire Apius so deere,False,True,RIVERSIDE
povre,povre,The Physician's Tale 179,data/riverside_cats/PhyT_riv.cat,Sheweth youre povre servant Claudius,False,False,RIVERSIDE
dere,deere,The Physician's Tale 231,data/riverside_cats/PhyT_riv.cat,O mercy deere fader quod this mayde,False,False,RIVERSIDE
god,goode,The Physician's Tale 235,data/riverside_cats/PhyT_riv.cat,And seyde Goode fader shal I dye,False,False,RIVERSIDE
dere,deere,The Physician's Tale 237,data/riverside_cats/PhyT_riv.cat,No certes deere doghter myn quod he,False,False,RIVERSIDE
prive,pryvee,The Physician's Tale 281,data/riverside_cats/PhyT_riv.cat,Of wikked lyf though it so pryvee be,False,False,RIVERSIDE
bar,bare,The Canon's Yeoman's Tale 732,data/riverside_cats/CYT_riv.cat,That slidynge science hath me maad so bare,False,True,RIVERSIDE
wise,wise,The Canon's Yeoman's Tale 751,data/riverside_cats/CYT_riv.cat,Oure elvysshe craft we semen wonder wise,False,True,RIVERSIDE
queinte,queynte,The Canon's Yeoman's Tale 752,data/riverside_cats/CYT_riv.cat,Oure termes been so clergial and so queynte,False,True,RIVERSIDE
crude,crude,The Canon's Yeoman's Tale 772,data/riverside_cats/CYT_riv.cat,Of quyksilver yclept mercurie crude,False,True,RIVERSIDE
dere,deere,The Canon's Yeoman's Tale 795,data/riverside_cats/CYT_riv.cat,And othere swiche deere ynough a leek,False,False,RIVERSIDE
nice,nyce,The Canon's Yeoman's Tale 842,data/riverside_cats/CYT_riv.cat,In lernyng of this elvysshe nyce loore,False,False,RIVERSIDE
roughe,rowe,The Canon's Yeoman's Tale 861,data/riverside_cats/CYT_riv.cat,To reyse a feend al looke he never so rowe,False,True,RIVERSIDE
sad,sadde,The Canon's Yeoman's Tale 877,data/riverside_cats/CYT_riv.cat,Yet of that art they kan nat wexen sadde,False,True,RIVERSIDE
nice,nyce,The Canon's Yeoman's Tale 925,data/riverside_cats/CYT_riv.cat,Straw quod the thridde ye been lewed and nyce,False,True,RIVERSIDE
blithe,blithe,The Canon's Yeoman's Tale 937,data/riverside_cats/CYT_riv.cat,Plukke up youre hertes and beeth glad and blithe,False,True,RIVERSIDE
ofte,ofte,The Canon's Yeoman's Tale 1031,data/riverside_cats/CYT_riv.cat,And this chanoun hym thanked ofte sithe,False,False,RIVERSIDE
treu,trewe,The Canon's Yeoman's Tale 1039,data/riverside_cats/CYT_riv.cat,Whan he so trewe is of condicioun,True,False,RIVERSIDE
olde,olde,The Canon's Yeoman's Tale 1067,data/riverside_cats/CYT_riv.cat,Stynketh as witnessen thise olde wyse,False,False,RIVERSIDE
red,rede,The Canon's Yeoman's Tale 1095,data/riverside_cats/CYT_riv.cat,For shame of hym my chekes wexen rede,False,True,RIVERSIDE
holwe,holwe,The Canon's Yeoman's Tale 1265,data/riverside_cats/CYT_riv.cat,An holwe stikke taak kep and be war,False,False,RIVERSIDE
povre,poure,The Canon's Yeoman's Tale 1290,data/riverside_cats/CYT_riv.cat,Though poure I be crafty thou shalt me fynde,True,False,RIVERSIDE
god,goode,The Canon's Yeoman's Tale 1295,data/riverside_cats/CYT_riv.cat,Now goode sire go forth thy wey and hy the,False,False,RIVERSIDE
simple,symple,The Canon's Yeoman's Tale 1299,data/riverside_cats/CYT_riv.cat,Al to symple is my tonge to pronounce,True,False,RIVERSIDE
dere,deere,The Canon's Yeoman's Tale 1354,data/riverside_cats/CYT_riv.cat,By oure Lady quod this chanon it is deere,False,True,RIVERSIDE
dere,deere,The Canon's Yeoman's Tale 1359,data/riverside_cats/CYT_riv.cat,Ywis quod he it is ful deere I seye,True,False,RIVERSIDE
secre,secree,The Canon's Yeoman's Tale 1370,data/riverside_cats/CYT_riv.cat,And as ye love me kepeth it secree,False,True,RIVERSIDE
gret,grete,The Canon's Yeoman's Tale 1404,data/riverside_cats/CYT_riv.cat,And empten also grete and hevye purses,True,False,RIVERSIDE
dere,deere,The Canon's Yeoman's Tale 1467,data/riverside_cats/CYT_riv.cat,For unto Crist it is so lief and deere,False,True,RIVERSIDE
noble,noble,The Second Nun's Tale 121,data/riverside_cats/SNT_riv.cat,Was comen of Romayns and of noble kynde,False,False,RIVERSIDE
humble,humble,The Second Nun's Tale 131,data/riverside_cats/SNT_riv.cat,She ful devout and humble in hir corage,True,False,RIVERSIDE
dere,deere,The Second Nun's Tale 144,data/riverside_cats/SNT_riv.cat,O sweete and wel biloved spouse deere,False,True,RIVERSIDE
clene,clene,The Second Nun's Tale 159,data/riverside_cats/SNT_riv.cat,And if that ye in clene love me gye,False,False,RIVERSIDE
mek,meke,The Second Nun's Tale 199,data/riverside_cats/SNT_riv.cat,As meke as evere was any lomb to yow,True,False,RIVERSIDE
clene,clene,The Second Nun's Tale 225,data/riverside_cats/SNT_riv.cat,With body clene and with unwemmed thoght,True,False,RIVERSIDE
sote,soote,The Second Nun's Tale 229,data/riverside_cats/SNT_riv.cat,Ne lese hir soote savour trusteth me,False,False,RIVERSIDE
lef,leeve,The Second Nun's Tale 257,data/riverside_cats/SNT_riv.cat,So shaltow seen hem leeve brother deere,False,False,RIVERSIDE
